profile_id,profile_text
-561,"I love to travel! Love to go camping, visiting historic places with my friends, and being outdoors. Also love to attend dance, ballroom dance, qibao, and howling at the moon;)"
-560,"Hello! We are honeycomb friends, Cam and Whitney, with a love for travel, sports and art.Cam is an environmental worker and Whitney is an artist living and working in New York City.We spend our time between New York, Portland and Los Angeles exploring food and music scenes."
-559,"Hi Travelers!  My name is Erica , from Austin, TX. I'm an awesome host, and great traveler.  This home was built in 1950s .  In October 2015 I renovated it, and it’s now my home."
-558,My husband and I are semi retired with grandchildren living close by.  We built our home in 1984 and have made various improvements during the past 30 years.  We love to travel and enjoy family and friends as well as enjoying the many restaurants in nearby Scottsdale.
-557,"I am a single mother that runs an Airbnb property in Rivertown, MD. I live downstairs with my two daughters. We host a 20-square-foot private suite that we are renting on Airbnb."
-556,"Since we both love to travel ourselves, we thought we'd make our own home available for others to explore. We thought it'd be a fun way to travel with our dogs, too."
-555,"I am a former advertising business owner now working in real estate. I live in Vancouver, WA, with my husband and dog. I am passionate about music, reading, bicycling, deserts, beaches, building houses and serving coffee. My husband and I have built several homes here in the heart of Vancouver, and enjoy hosting guests."
-554,"My goal as an Airbnb host is to provide high-quality accommodations for your enjoyment when you are in town for business, vacation, relaxation or a special event. All my properties are huge and make great accommodations if you are traveling with a bigger group."
-553,"I enjoy traveling, gardening, and encouraging conversation with others. I love this city for all its cultural bounty - from great restaurants, to unique experiences, to the mountains & history to its serenity."
-552,"Retired public school teacher. Married 40 yrs to her lifelong love. We have been together 21 yrs. I teach English to 3rd graders at New Lenox middle school and coach basketball in our children's tennis league. We travel a lot for work, and love the beach in the winter and the mountains in the summer."
-551,I am a mother and a wife with a front porch for you to relax on the quiet evenings.I am pretty active in my community.  I love to meet new friends.
-550,"I am a professional in a tech-industry and I find my job a bit stressful, working full time, but I like to go out to bars, making people my temporary client :) I am looking forward to giving you the best service possible so you can stay at my house and feel right at home!"
-549,"My name is CaseyMy husband and I own a small business and we love traveling and meeting new people. We are proud of what our business contributes to our community through good times and great times, and look forward to hosting you in our happy little home."
-548,"Born and raised in San Diego. Lived in NYC for most of my childhood.Lived in London, Spain and New Zealand before returning to San Diego about 12 years ago. Enjoying life right now!"
-547,"Love adventure, have a compulsive need for original ideas and so when I found this Airbnb the big one became a ball of natural wonder. I had so much fun transforming a tiny home in San Diego into an enchanted space for guests to enjoy."
-546,"I was born and raised in Columbus Ohio but I have lived in Dallas, San Francisco, and Los Angeles before my parents got married. I am in medical sales for a local clinic and I teach baseball to teenage kids at a local high school."
